Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,ShotDiff,TargetDiff
2022-05-07,Mallorca,Granada,2,6,A,1,1,D,18,14,8,7,11,13,5,5,3,2,0,0,SP1 (4),8,-4,4,1
2022-05-07,Ath Bilbao,Valencia,0,0,D,0,0,D,10,4,5,1,13,22,4,2,4,4,0,1,SP1 (4),0,0,6,4
2022-05-07,Cadiz,Elche,3,0,H,0,0,D,17,4,7,2,18,13,8,1,1,0,0,1,SP1 (4),3,3,13,5
2022-05-07,Celta,Alaves,4,0,H,2,0,H,15,3,7,1,7,7,7,1,1,3,0,1,SP1 (4),4,4,12,6
2022-05-07,Betis,Barcelona,1,2,A,0,0,D,14,11,5,5,16,18,4,8,1,2,0,0,SP1 (4),3,-1,3,0
2022-05-08,Ath Madrid,Real Madrid,1,0,H,1,0,H,16,15,2,6,17,7,4,6,2,4,0,0,SP1 (4),1,1,1,-4
2022-05-08,Getafe,Vallecano,0,0,D,0,0,D,12,12,6,1,20,14,4,5,3,4,0,0,SP1 (4),0,0,0,5
2022-05-08,Villarreal,Sevilla,1,1,D,0,0,D,14,7,6,2,14,15,4,2,3,0,0,0,SP1 (4),2,0,7,4
2022-05-08,Espanol,Osasuna,1,1,D,0,1,A,12,12,3,5,6,15,6,6,1,3,0,0,SP1 (4),2,0,0,-2
2022-05-10,Valencia,Betis,0,3,A,0,0,D,19,9,5,5,17,11,7,3,1,3,0,0,SP1 (4),3,-3,10,0
2022-05-10,Granada,Ath Bilbao,1,0,H,1,0,H,12,8,2,1,20,11,2,7,4,2,0,1,SP1 (4),1,1,4,1
2022-05-10,Barcelona,Celta,3,1,H,2,0,H,10,13,4,5,18,6,2,8,3,0,0,1,SP1 (4),4,2,-3,-1
2022-05-11,Sevilla,Mallorca,0,0,D,0,0,D,18,10,4,2,11,18,6,3,4,6,0,0,SP1 (4),0,0,8,2
2022-05-11,Elche,Ath Madrid,0,2,A,0,1,A,9,11,0,6,16,7,6,3,2,2,0,0,SP1 (4),2,-2,-2,-6
2022-05-11,Alaves,Espanol,2,1,H,1,1,D,27,5,9,3,11,15,12,3,3,3,0,1,SP1 (4),3,1,22,6
2022-05-11,Osasuna,Getafe,1,1,D,1,1,D,12,6,1,0,10,17,7,2,2,4,0,1,SP1 (4),2,0,6,1
2022-05-12,Sociedad,Cadiz,3,0,H,1,0,H,13,14,7,1,13,11,2,12,4,2,0,0,SP1 (4),3,3,-1,6
2022-05-12,Vallecano,Villarreal,1,5,A,1,4,A,17,11,3,8,13,10,9,3,5,2,0,0,SP1 (4),6,-4,6,-5
2022-05-12,Real Madrid,Levante,6,0,H,4,0,H,27,16,16,1,8,6,6,6,2,1,0,0,SP1 (4),6,6,11,15
2022-05-14,Espanol,Valencia,1,1,D,1,1,D,5,18,3,5,18,15,2,3,4,1,0,0,SP1 (4),2,0,-13,-2
2022-05-15,Villarreal,Sociedad,1,2,A,1,0,H,10,11,4,6,12,16,4,3,4,2,0,0,SP1 (4),3,-1,-1,-2
2022-05-15,Mallorca,Vallecano,2,1,H,1,0,H,12,11,5,4,13,8,5,3,1,0,0,0,SP1 (4),3,1,1,1
2022-05-15,Levante,Alaves,3,1,H,0,1,A,15,6,5,2,19,10,3,4,8,6,0,0,SP1 (4),4,2,9,3
2022-05-15,Getafe,Barcelona,0,0,D,0,0,D,9,5,3,1,9,8,5,5,1,2,0,0,SP1 (4),0,0,4,2
2022-05-15,Celta,Elche,1,0,H,1,0,H,14,10,5,1,11,12,7,5,2,2,0,0,SP1 (4),1,1,4,4
2022-05-15,Betis,Granada,2,0,H,1,0,H,11,14,4,4,11,17,4,9,0,1,0,0,SP1 (4),2,2,-3,0
2022-05-15,Ath Madrid,Sevilla,1,1,D,1,0,H,12,8,3,4,14,18,4,5,2,5,0,0,SP1 (4),2,0,4,-1
2022-05-15,Ath Bilbao,Osasuna,2,0,H,1,0,H,14,8,8,1,6,14,10,6,0,0,0,0,SP1 (4),2,2,6,7
2022-05-15,Cadiz,Real Madrid,1,1,D,1,1,D,21,16,7,7,13,11,10,2,7,2,0,0,SP1 (4),2,0,5,0
2022-05-20,Real Madrid,Betis,0,0,D,0,0,D,17,11,3,2,7,12,8,5,0,0,0,0,SP1 (4),0,0,6,1
2022-05-20,Vallecano,Levante,2,4,A,1,3,A,19,14,8,7,8,12,7,3,0,3,0,0,SP1 (4),6,-2,5,1
2022-05-21,Valencia,Celta,2,0,H,1,0,H,10,9,3,3,22,19,3,3,3,3,0,0,SP1 (4),2,2,1,0
2022-05-22,Sevilla,Ath Bilbao,1,0,H,0,0,D,13,9,3,1,13,12,5,0,3,3,0,0,SP1 (4),1,1,4,2
2022-05-22,Sociedad,Ath Madrid,1,2,A,0,0,D,12,6,3,5,16,11,3,2,4,2,0,0,SP1 (4),3,-1,6,-2
2022-05-22,Alaves,Cadiz,0,1,A,0,0,D,9,13,2,6,11,13,4,4,0,1,0,0,SP1 (4),1,-1,-4,-4
2022-05-22,Granada,Espanol,0,0,D,0,0,D,15,10,5,5,9,12,7,3,1,0,0,0,SP1 (4),0,0,5,0
2022-05-22,Osasuna,Mallorca,0,2,A,0,0,D,11,14,1,6,8,14,5,7,2,2,0,0,SP1 (4),2,-2,-3,-5
2022-05-22,Elche,Getafe,3,1,H,1,1,D,19,7,9,2,11,9,8,3,2,2,0,0,SP1 (4),4,2,12,7
2022-05-22,Barcelona,Villarreal,0,2,A,0,1,A,14,4,3,3,12,7,12,1,3,1,0,0,SP1 (4),2,-2,10,0
2022-08-12,Osasuna,Sevilla,2,1,H,1,1,D,12,10,5,3,16,9,5,2,5,3,0,0,SP1 (3),3,1,2,2
2022-08-13,Barcelona,Vallecano,0,0,D,0,0,D,21,4,6,2,16,14,8,0,3,6,1,0,SP1 (3),0,0,17,4
2022-08-13,Celta,Espanol,2,2,D,1,0,H,8,10,3,2,17,15,3,3,5,2,0,0,SP1 (3),4,0,-2,1
2022-08-13,Valladolid,Villarreal,0,3,A,0,0,D,12,10,6,4,6,10,4,5,1,0,0,0,SP1 (3),3,-3,2,2
2022-08-14,Almeria,Real Madrid,1,2,A,1,0,H,10,29,6,15,11,4,2,15,3,1,0,0,SP1 (3),3,-1,-19,-9
2022-08-14,Cadiz,Sociedad,0,1,A,0,1,A,7,15,2,7,9,20,3,6,4,2,0,0,SP1 (3),1,-1,-8,-5
2022-08-14,Valencia,Girona,1,0,H,1,0,H,17,5,2,1,18,14,4,4,2,3,1,0,SP1 (3),1,1,12,1
2022-08-15,Getafe,Ath Madrid,0,3,A,0,1,A,10,12,0,5,14,19,3,6,2,1,0,0,SP1 (3),3,-3,-2,-5
2022-08-15,Ath Bilbao,Mallorca,0,0,D,0,0,D,23,6,6,2,13,12,7,2,0,6,0,0,SP1 (3),0,0,17,4
2022-08-15,Betis,Elche,3,0,H,2,0,H,17,4,8,2,10,18,8,4,3,6,0,1,SP1 (3),3,3,13,6
2022-08-19,Sevilla,Valladolid,1,1,D,0,0,D,18,6,2,3,20,10,12,2,3,2,1,1,SP1 (3),2,0,12,-1
2022-08-19,Espanol,Vallecano,0,2,A,0,1,A,13,8,1,3,12,17,9,2,2,5,1,1,SP1 (3),2,-2,5,-2
2022-08-20,Osasuna,Cadiz,2,0,H,1,0,H,16,9,3,2,11,13,2,2,2,5,0,1,SP1 (3),2,2,7,1
2022-08-20,Celta,Real Madrid,1,4,A,1,2,A,15,16,2,7,12,8,2,2,2,2,0,0,SP1 (3),5,-3,-1,-5
2022-08-20,Mallorca,Betis,1,2,A,0,1,A,13,8,7,3,22,17,5,2,7,8,0,0,SP1 (3),3,-1,5,4
2022-08-21,Ath Bilbao,Valencia,1,0,H,1,0,H,12,10,2,0,11,15,6,3,5,2,0,0,SP1 (3),1,1,2,2
2022-08-21,Ath Madrid,Villarreal,0,2,A,0,0,D,13,19,5,5,8,11,5,6,2,3,1,0,SP1 (3),2,-2,-6,0
2022-08-21,Sociedad,Barcelona,1,4,A,1,1,D,10,15,5,7,16,9,3,6,2,1,0,0,SP1 (3),5,-3,-5,-2
2022-08-22,Elche,Almeria,1,1,D,1,1,D,13,12,3,7,12,16,6,5,1,4,0,1,SP1 (3),2,0,1,-4
2022-08-22,Girona,Getafe,3,1,H,1,0,H,12,7,6,3,16,18,5,2,3,6,0,1,SP1 (3),4,2,5,3
2022-08-26,Betis,Osasuna,1,0,H,1,0,H,7,12,1,2,9,21,2,4,0,3,1,0,SP1 (3),1,1,-5,-1
2022-08-26,Girona,Celta,0,1,A,0,0,D,11,11,3,6,16,13,2,4,2,1,0,0,SP1 (3),1,-1,0,-3
2022-08-27,Almeria,Sevilla,2,1,H,1,1,D,11,13,5,5,18,11,5,2,5,8,0,0,SP1 (3),3,1,-2,0
2022-08-27,Elche,Sociedad,0,1,A,0,1,A,12,9,5,5,13,18,4,6,3,3,0,0,SP1 (3),1,-1,3,0
2022-08-27,Vallecano,Mallorca,0,2,A,0,1,A,15,9,0,4,11,18,7,3,1,3,0,0,SP1 (3),2,-2,6,-4
2022-08-28,Getafe,Villarreal,0,0,D,0,0,D,8,11,2,6,11,19,1,4,1,5,0,0,SP1 (3),0,0,-3,-4
2022-08-28,Barcelona,Valladolid,4,0,H,2,0,H,24,8,9,3,9,8,14,4,0,3,0,0,SP1 (3),4,4,16,6
2022-08-28,Espanol,Real Madrid,1,3,A,1,1,D,15,19,4,6,15,12,7,7,0,0,1,0,SP1 (3),4,-2,-4,-2
2022-08-29,Cadiz,Ath Bilbao,0,4,A,0,1,A,9,20,3,8,18,4,0,6,2,1,0,0,SP1 (3),4,-4,-11,-5
2022-08-29,Valencia,Ath Madrid,0,1,A,0,0,D,12,13,2,7,15,17,6,2,4,3,0,0,SP1 (3),1,-1,-1,-5
2022-09-02,Celta,Cadiz,3,0,H,0,0,D,9,7,5,0,13,23,2,2,1,2,0,0,SP1 (3),3,3,2,5
2022-09-03,Sociedad,Ath Madrid,1,1,D,0,1,A,12,15,5,7,18,13,7,7,5,4,0,0,SP1 (3),2,0,-3,-2
2022-09-03,Real Madrid,Betis,2,1,H,1,1,D,22,8,4,4,8,12,9,2,0,1,0,0,SP1 (3),3,1,14,0
2022-09-03,Mallorca,Girona,1,1,D,0,0,D,10,10,4,4,23,9,6,3,4,2,0,0,SP1 (3),2,0,0,0
2022-09-03,Sevilla,Barcelona,0,3,A,0,2,A,9,18,4,7,15,14,4,4,2,4,0,0,SP1 (3),3,-3,-9,-3
2022-09-04,Ath Bilbao,Espanol,0,1,A,0,0,D,17,9,2,2,12,12,4,2,3,2,0,0,SP1 (3),1,-1,8,0
2022-09-04,Villarreal,Elche,4,0,H,2,0,H,18,7,10,0,10,9,6,4,1,3,0,0,SP1 (3),4,4,11,10
2022-09-04,Valencia,Getafe,5,1,H,3,0,H,24,7,9,4,11,21,9,1,3,6,1,1,SP1 (3),6,4,17,5
2022-09-04,Osasuna,Vallecano,2,1,H,0,0,D,13,5,6,3,14,16,4,0,2,2,0,0,SP1 (3),3,1,8,3
2022-09-05,Valladolid,Almeria,1,0,H,0,0,D,14,12,6,1,11,20,2,8,1,6,0,0,SP1 (3),1,1,2,5
2022-09-09,Girona,Valladolid,2,1,H,1,1,D,14,14,5,4,11,15,3,12,0,2,0,0,SP1 (3),3,1,0,1
2022-09-10,Vallecano,Valencia,2,1,H,1,0,H,14,17,6,4,22,11,7,7,5,2,0,0,SP1 (3),3,1,-3,2
2022-09-10,Cadiz,Barcelona,0,4,A,0,0,D,6,16,0,8,12,13,5,6,1,2,0,0,SP1 (3),4,-4,-10,-8
2022-09-10,Ath Madrid,Celta,4,1,H,1,0,H,10,14,4,3,11,6,4,7,2,3,0,0,SP1 (3),5,3,-4,1
2022-09-10,Espanol,Sevilla,2,3,A,1,3,A,19,11,5,7,11,14,9,3,3,5,0,1,SP1 (3),5,-1,8,-2
2022-09-11,Real Madrid,Mallorca,4,1,H,1,1,D,22,5,7,2,7,15,4,3,3,5,0,0,SP1 (3),5,3,17,5
2022-09-11,Elche,Ath Bilbao,1,4,A,0,4,A,9,16,2,8,15,9,5,5,3,0,0,0,SP1 (3),5,-3,-7,-6
2022-09-11,Getafe,Sociedad,2,1,H,1,0,H,8,13,3,6,9,16,3,7,4,1,0,0,SP1 (3),3,1,-5,-3
2022-09-11,Betis,Villarreal,1,0,H,0,0,D,16,14,5,3,11,14,9,8,1,1,0,0,SP1 (3),1,1,2,2
2022-09-12,Almeria,Osasuna,0,1,A,0,1,A,7,15,2,4,4,9,5,10,0,2,0,0,SP1 (3),1,-1,-8,-2
2022-09-16,Valladolid,Cadiz,0,1,A,0,0,D,18,7,6,1,12,19,8,2,1,4,0,0,SP1 (3),1,-1,11,5
2022-09-17,Mallorca,Almeria,1,0,H,1,0,H,5,9,2,3,15,14,5,2,3,6,0,0,SP1 (3),1,1,-4,-1
2022-09-17,Barcelona,Elche,3,0,H,2,0,H,25,1,9,1,11,9,6,0,2,2,0,1,SP1 (3),3,3,24,8
2022-09-17,Valencia,Celta,3,0,H,1,0,H,14,6,7,2,18,23,5,4,3,2,0,1,SP1 (3),3,3,8,5
2022-09-17,Ath Bilbao,Vallecano,3,2,H,3,1,H,14,11,7,2,13,13,2,7,1,2,0,0,SP1 (3),5,1,3,5
2022-09-18,Villarreal,Sevilla,1,1,D,0,1,A,17,12,7,1,15,12,6,4,1,5,0,0,SP1 (3),2,0,5,6
2022-09-18,Ath Madrid,Real Madrid,1,2,A,0,2,A,12,6,5,3,15,16,8,1,4,2,1,0,SP1 (3),3,-1,6,2
2022-09-18,Osasuna,Getafe,0,2,A,0,1,A,12,10,4,4,15,15,8,1,7,3,1,1,SP1 (3),2,-2,2,0
2022-09-18,Betis,Girona,2,1,H,1,1,D,9,8,3,3,9,8,2,4,0,3,0,0,SP1 (3),3,1,1,0
2022-09-18,Sociedad,Espanol,2,1,H,2,1,H,14,14,6,4,18,8,4,2,3,0,0,0,SP1 (3),3,1,0,2
2022-09-30,Ath Bilbao,Almeria,4,0,H,2,0,H,17,8,4,2,17,8,11,2,1,3,0,0,SP1 (3),4,4,9,2
2022-10-01,Cadiz,Villarreal,0,0,D,0,0,D,10,14,2,6,13,8,6,5,2,3,1,0,SP1 (3),0,0,-4,-4
2022-10-01,Getafe,Valladolid,2,3,A,2,2,D,14,14,6,7,23,13,4,2,2,4,0,0,SP1 (3),5,-1,0,-1
2022-10-01,Sevilla,Ath Madrid,0,2,A,0,1,A,14,20,3,6,9,12,5,7,3,2,0,0,SP1 (3),2,-2,-6,-3
2022-10-01,Mallorca,Barcelona,0,1,A,0,1,A,13,11,3,3,9,13,5,5,2,4,0,0,SP1 (3),1,-1,2,0
2022-10-02,Real Madrid,Osasuna,1,1,D,1,0,H,22,8,4,2,9,13,10,2,1,2,0,1,SP1 (3),2,0,14,2
2022-10-02,Espanol,Valencia,2,2,D,0,0,D,10,12,5,5,16,15,6,4,2,1,1,1,SP1 (3),4,0,-2,0
2022-10-02,Girona,Sociedad,3,5,A,2,2,D,16,11,8,5,9,19,2,2,3,1,0,0,SP1 (3),8,-2,5,3
2022-10-02,Celta,Betis,1,0,H,1,0,H,11,9,4,4,26,3,5,3,4,3,0,1,SP1 (3),1,1,2,0
2022-10-03,Vallecano,Elche,2,1,H,1,1,D,15,5,6,2,5,19,13,3,1,8,0,0,SP1 (3),3,1,10,4
2022-10-07,Osasuna,Valencia,1,2,A,0,1,A,11,15,2,7,11,19,7,5,3,6,2,1,SP1 (3),3,-1,-4,-5
2022-10-08,Almeria,Vallecano,3,1,H,3,0,H,10,12,4,4,22,12,7,6,4,2,1,0,SP1 (3),4,2,-2,0
2022-10-08,Ath Madrid,Girona,2,1,H,1,0,H,13,11,7,4,12,13,8,3,3,1,0,0,SP1 (3),3,1,2,3
2022-10-08,Sevilla,Ath Bilbao,1,1,D,1,0,H,10,21,3,4,19,14,5,7,4,0,0,1,SP1 (3),2,0,-11,-1
2022-10-08,Getafe,Real Madrid,0,1,A,0,1,A,9,19,2,4,10,5,4,4,0,0,0,0,SP1 (3),1,-1,-10,-2
2022-10-09,Barcelona,Celta,1,0,H,1,0,H,13,14,5,3,16,9,6,3,2,4,0,0,SP1 (3),1,1,-1,2
2022-10-09,Sociedad,Villarreal,1,0,H,1,0,H,17,5,5,1,21,18,9,3,5,3,0,0,SP1 (3),1,1,12,4
2022-10-09,Valladolid,Betis,0,0,D,0,0,D,12,4,3,1,12,16,3,1,1,1,0,1,SP1 (3),0,0,8,2
2022-10-09,Cadiz,Espanol,2,2,D,1,0,H,8,9,3,6,13,12,8,3,4,4,0,0,SP1 (3),4,0,-1,-3
2022-10-10,Elche,Mallorca,1,1,D,1,0,H,7,11,2,4,12,17,5,7,4,5,1,1,SP1 (3),2,0,-4,-2
2022-10-14,Vallecano,Getafe,0,0,D,0,0,D,16,6,3,3,13,17,4,1,2,3,0,0,SP1 (3),0,0,10,0
2022-10-15,Valencia,Elche,2,2,D,2,1,H,20,8,8,6,14,19,6,1,3,6,0,0,SP1 (3),4,0,12,2
2022-10-15,Mallorca,Sevilla,0,1,A,0,0,D,9,4,5,1,17,15,1,3,2,3,0,0,SP1 (3),1,-1,5,4
2022-10-15,Ath Bilbao,Ath Madrid,0,1,A,0,0,D,13,3,3,1,14,17,6,1,0,6,0,0,SP1 (3),1,-1,10,2
2022-10-15,Girona,Cadiz,1,1,D,0,0,D,23,9,6,2,16,9,6,2,5,4,0,0,SP1 (3),2,0,14,4
2022-10-16,Betis,Almeria,3,1,H,1,0,H,15,12,6,5,6,7,9,3,1,1,0,0,SP1 (3),4,2,3,1
2022-10-16,Real Madrid,Barcelona,3,1,H,2,0,H,8,18,4,5,11,14,2,3,2,2,0,0,SP1 (3),4,2,-10,-1
2022-10-16,Celta,Sociedad,1,2,A,1,1,D,10,8,3,6,14,17,1,6,5,7,1,0,SP1 (3),3,-1,2,-3
2022-10-16,Espanol,Valladolid,1,0,H,0,0,D,15,14,3,2,13,11,6,4,1,4,0,0,SP1 (3),1,1,1,1
2022-10-17,Villarreal,Osasuna,2,0,H,1,0,H,12,14,9,3,14,23,8,4,2,6,0,0,SP1 (3),2,2,-2,6
2022-10-18,Getafe,Ath Bilbao,2,2,D,1,1,D,11,14,4,4,14,11,7,4,7,4,0,0,SP1 (3),4,0,-3,0
2022-10-18,Ath Madrid,Vallecano,1,1,D,1,0,H,12,14,4,4,11,11,3,4,3,0,0,0,SP1 (3),2,0,-2,0
2022-10-18,Sevilla,Valencia,1,1,D,0,1,A,18,13,5,5,11,26,11,6,4,7,1,0,SP1 (3),2,0,5,0
2022-10-19,Cadiz,Betis,0,0,D,0,0,D,13,12,3,3,15,7,4,9,1,2,0,1,SP1 (3),0,0,1,0
2022-10-19,Valladolid,Celta,4,1,H,1,1,D,9,22,7,5,12,11,3,7,1,1,0,0,SP1 (3),5,3,-13,2
2022-10-19,Sociedad,Mallorca,1,0,H,1,0,H,14,12,7,3,18,9,10,7,1,2,0,0,SP1 (3),1,1,2,4
2022-10-19,Elche,Real Madrid,0,3,A,0,1,A,10,10,3,7,14,10,8,2,1,1,0,0,SP1 (3),3,-3,0,-4
2022-10-20,Almeria,Girona,3,2,H,3,0,H,13,14,7,5,14,14,4,5,1,3,0,0,SP1 (3),5,1,-1,2
2022-10-20,Barcelona,Villarreal,3,0,H,3,0,H,16,5,5,1,18,11,8,0,0,1,0,0,SP1 (3),3,3,11,4
2022-10-20,Osasuna,Espanol,1,0,H,0,0,D,17,5,5,3,17,15,9,2,1,2,0,0,SP1 (3),1,1,12,2
2022-10-22,Real Madrid,Sevilla,3,1,H,1,0,H,18,9,6,2,9,12,4,3,1,4,0,0,SP1 (3),4,2,9,4
2022-10-22,Vallecano,Cadiz,5,1,H,2,0,H,28,3,11,0,13,12,10,1,1,4,1,2,SP1 (3),6,4,25,11
2022-10-22,Valladolid,Sociedad,1,0,H,1,0,H,9,20,2,2,19,14,4,10,2,3,0,0,SP1 (3),1,1,-11,0
2022-10-22,Valencia,Mallorca,1,2,A,0,0,D,13,10,3,5,14,19,5,3,3,5,0,0,SP1 (3),3,-1,3,-2
2022-10-23,Barcelona,Ath Bilbao,4,0,H,3,0,H,10,5,7,3,7,13,1,2,2,2,0,0,SP1 (3),4,4,5,4
2022-10-23,Espanol,Elche,2,2,D,1,1,D,13,9,5,4,13,10,5,3,2,3,0,0,SP1 (3),4,0,4,1
2022-10-23,Girona,Osasuna,1,1,D,1,1,D,7,9,1,2,11,11,3,5,2,3,0,0,SP1 (3),2,0,-2,-1
2022-10-23,Betis,Ath Madrid,1,2,A,0,0,D,17,9,4,3,10,17,7,4,2,3,0,0,SP1 (3),3,-1,8,1
2022-10-23,Villarreal,Almeria,2,1,H,0,1,A,11,15,5,4,7,8,10,4,4,1,1,0,SP1 (3),3,1,-4,1
2022-10-24,Celta,Getafe,1,1,D,0,1,A,17,4,5,1,10,13,10,0,1,1,0,0,SP1 (3),2,0,13,4
2022-10-28,Mallorca,Espanol,1,1,D,0,0,D,12,7,5,2,15,9,4,4,4,1,0,0,SP1 (3),2,0,5,3
2022-10-29,Almeria,Celta,3,1,H,0,1,A,19,8,5,3,10,7,6,4,4,0,0,1,SP1 (3),4,2,11,2
2022-10-29,Cadiz,Ath Madrid,3,2,H,1,0,H,10,15,7,7,15,12,5,3,2,4,0,0,SP1 (3),5,1,-5,0
2022-10-29,Valencia,Barcelona,0,1,A,0,0,D,3,13,2,2,13,7,3,10,4,5,0,0,SP1 (3),1,-1,-10,0
2022-10-29,Sevilla,Vallecano,0,1,A,0,0,D,10,15,4,5,9,20,6,6,6,1,0,0,SP1 (3),1,-1,-5,-1
2022-10-30,Osasuna,Valladolid,2,0,H,2,0,H,20,7,10,2,14,16,1,8,1,3,0,0,SP1 (3),2,2,13,8
2022-10-30,Real Madrid,Girona,1,1,D,0,0,D,19,8,6,2,16,8,7,1,3,3,1,0,SP1 (3),2,0,11,4
2022-10-30,Ath Bilbao,Villarreal,1,0,H,0,0,D,19,6,7,3,12,10,6,2,2,1,0,0,SP1 (3),1,1,13,4
2022-10-30,Sociedad,Betis,0,2,A,0,0,D,14,10,7,4,22,16,5,3,4,4,0,0,SP1 (3),2,-2,4,3
2022-10-31,Elche,Getafe,0,1,A,0,0,D,12,8,5,3,12,11,6,2,0,3,0,1,SP1 (3),1,-1,4,2
2022-11-04,Girona,Ath Bilbao,2,1,H,0,0,D,19,11,10,7,11,11,7,1,1,1,0,0,SP1 (3),3,1,8,3
2022-11-05,Barcelona,Almeria,2,0,H,0,0,D,27,4,13,1,14,13,9,1,2,1,0,0,SP1 (3),2,2,23,12
2022-11-05,Getafe,Cadiz,0,0,D,0,0,D,13,15,2,4,15,16,5,5,5,2,2,1,SP1 (3),0,0,-2,-2
2022-11-05,Celta,Osasuna,1,2,A,1,2,A,13,8,5,4,12,20,2,3,1,5,0,0,SP1 (3),3,-1,5,1
2022-11-05,Valladolid,Elche,2,1,H,1,0,H,16,4,11,2,9,10,8,4,2,0,0,0,SP1 (3),3,1,12,9
2022-11-06,Villarreal,Mallorca,0,2,A,0,1,A,9,7,2,5,17,16,5,2,4,6,0,0,SP1 (3),2,-2,2,-3
2022-11-06,Betis,Sevilla,1,1,D,1,0,H,9,22,4,6,6,20,1,4,4,5,2,1,SP1 (3),2,0,-13,-2
2022-11-06,Ath Madrid,Espanol,1,1,D,0,0,D,27,6,7,2,13,10,12,2,3,5,0,1,SP1 (3),2,0,21,5
2022-11-06,Sociedad,Valencia,1,1,D,1,1,D,9,14,4,3,11,12,1,11,2,0,1,0,SP1 (3),2,0,-5,1
2022-11-07,Vallecano,Real Madrid,3,2,H,2,2,D,15,16,7,2,22,11,4,5,4,5,0,0,SP1 (3),5,1,-1,5
2022-11-08,Elche,Girona,1,2,A,1,1,D,11,21,2,3,16,9,2,5,3,2,0,0,SP1 (3),3,-1,-10,-1
2022-11-08,Ath Bilbao,Valladolid,3,0,H,1,0,H,19,8,6,0,20,6,10,2,3,1,0,0,SP1 (3),3,3,11,6
2022-11-08,Osasuna,Barcelona,1,2,A,1,0,H,15,9,3,3,15,6,2,5,4,4,0,2,SP1 (3),3,-1,6,0
2022-11-09,Mallorca,Ath Madrid,1,0,H,1,0,H,9,17,3,5,14,17,2,5,5,3,0,0,SP1 (3),1,1,-8,-2
2022-11-09,Espanol,Villarreal,0,1,A,0,0,D,14,10,6,3,11,6,4,7,1,3,0,0,SP1 (3),1,-1,4,3
2022-11-09,Almeria,Getafe,1,0,H,1,0,H,8,11,3,3,17,8,7,6,8,4,1,0,SP1 (3),1,1,-3,0
2022-11-09,Sevilla,Sociedad,1,2,A,1,2,A,6,17,3,9,9,12,2,1,2,2,2,0,SP1 (3),3,-1,-11,-6
2022-11-10,Vallecano,Celta,0,0,D,0,0,D,10,11,3,3,19,16,5,3,7,1,0,0,SP1 (3),0,0,-1,0
2022-11-10,Valencia,Betis,3,0,H,0,0,D,15,5,7,1,12,9,5,5,1,3,0,1,SP1 (3),3,3,10,6
2022-11-10,Real Madrid,Cadiz,2,1,H,1,0,H,18,10,5,5,12,16,7,1,3,3,0,0,SP1 (3),3,1,8,0
2022-12-29,Girona,Vallecano,2,2,D,1,1,D,16,12,7,4,14,14,2,4,3,2,0,0,SP1 (3),4,0,4,3
2022-12-29,Betis,Ath Bilbao,0,0,D,0,0,D,9,10,5,0,8,17,2,6,1,4,1,0,SP1 (3),0,0,-1,5
2022-12-29,Ath Madrid,Elche,2,0,H,0,0,D,18,5,4,1,14,20,3,5,3,4,1,2,SP1 (3),2,2,13,3
2022-12-30,Valladolid,Real Madrid,0,2,A,0,0,D,14,19,4,8,7,9,5,9,2,0,1,0,SP1 (3),2,-2,-5,-4
2022-12-30,Cadiz,Almeria,1,1,D,0,1,A,12,18,6,9,7,14,3,2,2,0,0,0,SP1 (3),2,0,-6,-3
2022-12-30,Getafe,Mallorca,2,0,H,0,0,D,14,3,6,0,10,19,4,2,0,1,0,0,SP1 (3),2,2,11,6
2022-12-30,Celta,Sevilla,1,1,D,1,0,H,17,7,5,5,11,13,5,6,2,4,0,1,SP1 (3),2,0,10,0
2022-12-31,Villarreal,Valencia,2,1,H,1,1,D,14,13,8,4,12,16,5,2,1,3,0,0,SP1 (3),3,1,1,4
2022-12-31,Barcelona,Espanol,1,1,D,1,0,H,21,4,6,1,11,15,10,2,6,7,1,1,SP1 (3),2,0,17,5
2022-12-31,Sociedad,Osasuna,2,0,H,1,0,H,9,11,2,3,10,15,3,2,1,1,0,0,SP1 (3),2,2,-2,-1
2023-01-06,Elche,Celta,0,1,A,0,1,A,13,14,5,7,15,15,8,4,3,1,1,0,SP1 (3),1,-1,-1,-2
2023-01-06,Valencia,Cadiz,0,1,A,0,1,A,11,6,2,2,14,21,13,2,5,6,0,0,SP1 (3),1,-1,5,0
2023-01-07,Villarreal,Real Madrid,2,1,H,0,0,D,17,13,5,3,13,6,6,5,4,1,0,0,SP1 (3),3,1,4,2
2023-01-07,Mallorca,Valladolid,1,0,H,0,0,D,13,9,4,1,14,17,6,2,2,3,0,0,SP1 (3),1,1,4,3
2023-01-07,Espanol,Girona,2,2,D,0,1,A,12,12,6,5,13,16,5,2,3,2,0,0,SP1 (3),4,0,0,1
2023-01-08,Ath Madrid,Barcelona,0,1,A,0,1,A,20,10,5,2,8,16,7,4,2,3,1,1,SP1 (3),1,-1,10,3
2023-01-08,Sevilla,Getafe,2,1,H,1,0,H,11,11,5,2,13,16,4,4,3,3,0,0,SP1 (3),3,1,0,3
2023-01-08,Vallecano,Betis,1,2,A,1,2,A,15,14,3,3,10,16,5,7,3,2,0,0,SP1 (3),3,-1,1,0
